size	variability	time
341	10	46.534488
372	10	52.05781
403	10	63.352955
434	10	82.664833
465	10	85.570245
496	10	98.433098
527	10	109.743544
558	10	122.783497
589	10	140.49507
620	10	151.679816
651	10	169.439991
682	10	186.494361
713	10	204.333036
744	10	218.892697
775	10	275.855635
806	10	263.811088
837	10	286.019983
868	10	312.516896
899	10	346.909745
930	10	368.782641
961	10	400.058378
992	10	426.007995
1023	10	456.542231
1054	10	498.285217
1085	10	522.967433
1116	10	564.575421
1147	10	581.697207
1178	10	611.759551
1209	10	642.900801
1240	10	678.322772
1271	10	711.808236
1302	10	754.344143
1333	10	792.510333
1364	10	813.471048
1395	10	875.983152
1426	10	887.321828
1457	10	929.157144
1488	10	975.438384
1519	10	1010.677176
1550	10	1042.259153
1581	10	1097.310643
1612	10	1166.473403
1643	10	1241.586496
1674	10	1279.874819
1705	10	1346.338779
1736	10	1423.892298
1767	10	1473.593987
1798	10	1532.481022
1829	10	1602.323416
1860	10	1657.39004
1891	10	1736.341187
1922	10	1806.209593
1953	10	1882.734636
1984	10	1949.378433
2015	10	2004.482674
2046	10	2088.016963
2077	10	2130.487743
2108	10	2181.93357
2139	10	2248.844779
2170	10	2346.924956
2201	10	2404.315619
2232	10	2475.417757
2263	10	2579.972875
2294	10	2683.197889
2325	10	2715.832325
2356	10	2776.874413
2387	10	2863.952443
2418	10	2917.589291
2449	10	3062.768939
2480	10	3064.222802
2511	10	3174.229458
2542	10	3273.281455
2573	10	3304.971081
2604	10	3390.494002
2635	10	3466.43967
2666	10	3541.001229
2697	10	3605.694732
2728	10	3717.754999
2759	10	3816.493891
2790	10	3925.068037
2821	10	3964.285392
2852	10	4030.9993
2883	10	4123.882555
2914	10	4186.629437
2945	10	4215.353926
2976	10	4348.193504
3007	10	4370.569653
3038	10	4450.363127
3069	10	4559.203432
3100	10	4690.461174
0	10	0.018
31	10	0.617004
62	10	1.72261
93	10	3.518422
124	10	6.056838
155	10	9.127057
186	10	12.614979
217	10	18.412015
248	10	23.535248
279	10	30.514692
310	10	38.09334
341	10	46.23939
372	10	52.54743
403	10	62.290791
434	10	75.178672
465	10	84.010427
496	10	97.467012
527	10	108.889383
558	10	122.360167
589	10	140.713882
620	10	152.663656
651	10	170.285167
682	10	180.674631
713	10	200.687955
744	10	214.499942
775	10	239.385396
806	10	259.464021
837	10	285.943986
868	10	312.45995
899	10	340.02602
930	10	369.629903
961	10	392.554844
992	10	433.388597
1023	10	453.389319
1054	10	486.361021
1085	10	525.701262
1116	10	544.203874
1147	10	576.864773
1178	10	611.219582
1209	10	649.176713
1240	10	704.319248
1271	10	724.313766
1302	10	743.405178
1333	10	803.223141
1364	10	815.755111
1395	10	851.006922
1426	10	880.016392
1457	10	914.423695
1488	10	960.883172
1519	10	1008.196252
1550	10	1051.839909
1581	10	1103.777215
1612	10	1216.586091
1643	10	1234.043885
1674	10	1317.49998
1705	10	1377.435029
1736	10	1418.511764
1767	10	1475.861098
1798	10	1538.607861
1829	10	1618.188525
1860	10	1657.401446
1891	10	1728.963659
1922	10	1791.973521
1953	10	1861.52282
1984	10	1924.432079
2015	10	1999.851011
2046	10	2051.444401
2077	10	2126.866031
2108	10	2232.29054
2139	10	2327.370385
2170	10	2348.799694
2201	10	2423.022615
2232	10	2503.737573
2263	10	2550.16733
2294	10	2623.193542
2325	10	2702.13379
2356	10	2797.510633
2387	10	2853.158743
2418	10	2984.9915
2449	10	3032.907265
2480	10	3103.770163
2511	10	3166.217513
2542	10	3242.562345
2573	10	3296.794547
2604	10	3392.503792
2635	10	3460.696075
2666	10	3564.516368
2697	10	3632.685752
2728	10	3731.153115
2759	10	3801.907015
2790	10	3846.799065
2821	10	3968.002959
2852	10	4043.263987
2883	10	4183.808794
2914	10	4196.995363
2945	10	4291.463204
2976	10	4298.466736
3007	10	4458.999562
3038	10	4512.868167
3069	10	4574.964501
3100	10	4692.769779
0	10	0.0191
31	10	0.581703
62	10	1.802212
93	10	3.742124
124	10	6.38624
155	10	8.927757
186	10	12.708881
217	10	17.41101
248	10	23.069647
279	10	29.511588
310	10	36.645534
341	10	46.686097
372	10	54.887149
403	10	64.42241
434	10	73.166365
465	10	83.634932
496	10	96.901115
527	10	111.539309
558	10	123.568585
589	10	136.825269
620	10	154.999984
651	10	166.812758
682	10	200.637573
713	10	204.308396
744	10	216.17317
775	10	237.985108
806	10	262.603863
837	10	295.733172
868	10	328.372877
899	10	342.839668
930	10	365.151307
961	10	399.09582
992	10	423.619272
1023	10	466.134338
1054	10	483.388644
1085	10	520.415475
1116	10	546.020333
1147	10	582.537859
1178	10	611.624638
1209	10	637.896999
1240	10	666.280872
1271	10	739.762227
1302	10	747.39337
1333	10	825.048548
1364	10	811.531258
1395	10	850.699996
1426	10	896.173072
1457	10	927.028456
1488	10	970.498118
1519	10	1004.675523
1550	10	1039.307628
1581	10	1110.832861
1612	10	1158.345344
1643	10	1226.082052
1674	10	1301.283804
1705	10	1339.94183
1736	10	1425.232641
1767	10	1465.760276
1798	10	1525.114826
1829	10	1631.830165
1860	10	1673.232602
1891	10	1764.313342
1922	10	1783.831846
1953	10	1864.303519
1984	10	1921.153448
2015	10	2027.374975
2046	10	2035.84661
2077	10	2123.627624
2108	10	2199.558665
2139	10	2277.473119
2170	10	2375.726492
2201	10	2416.821622
2232	10	2507.861953
2263	10	2616.016485
2294	10	2638.758304
2325	10	2707.574999
2356	10	2784.979045
2387	10	2861.182784
2418	10	2943.097557
2449	10	2990.997928
2480	10	3076.626824
2511	10	3187.81577
2542	10	3241.047272
2573	10	3366.518004
2604	10	3374.744441
2635	10	3472.752109
2666	10	3542.38901
2697	10	3639.809076
2728	10	3718.676532
2759	10	3795.861278
2790	10	3873.712529
2821	10	3926.379232
2852	10	4032.685051
2883	10	4101.314647
2914	10	4181.486614
2945	10	4263.153389
2976	10	4438.170516
3007	10	4425.111133
3038	10	4483.909674
3069	10	4561.349601
3100	10	4663.743923
0	10	0.0193
31	10	0.662004
62	10	1.772508
93	10	3.986619
124	10	6.433731
155	10	9.160944
186	10	12.562062
217	10	18.232689
248	10	23.845416
279	10	30.327847
310	10	37.912784
341	10	47.796632
372	10	52.027553
403	10	63.377808
434	10	73.027155
465	10	84.493211
496	10	100.046887
527	10	109.593934
558	10	124.145905
589	10	136.233165
620	10	155.517559
651	10	167.66252
682	10	182.969696
713	10	204.946404
744	10	214.500152
775	10	237.142564
806	10	262.978893
837	10	285.812207
868	10	314.783751
899	10	341.365486
930	10	374.905355
961	10	400.719485
992	10	428.359225
1023	10	461.171293
1054	10	483.329908
1085	10	527.658534
1116	10	563.197719
1147	10	577.021395
1178	10	616.254699
1209	10	658.577819
1240	10	693.867206
1271	10	702.818461
1302	10	743.339076
1333	10	781.040979
1364	10	825.451717
1395	10	851.288161
1426	10	922.602041
1457	10	913.813709
1488	10	962.523874
1519	10	1016.927571
1550	10	1074.672488
1581	10	1104.993764
1612	10	1158.829264
1643	10	1225.769935
1674	10	1284.187264
1705	10	1348.838726
1736	10	1410.592277
1767	10	1472.845232
1798	10	1533.213879
1829	10	1610.052116
1860	10	1664.747637
1891	10	1728.62781
1922	10	1812.583293
1953	10	1884.196509
1984	10	1936.254223
2015	10	1992.293359
2046	10	2103.006296
2077	10	2133.991998
2108	10	2202.480506
2139	10	2274.629636
2170	10	2336.328409
2201	10	2420.680708
2232	10	2479.204565
2263	10	2574.86803
2294	10	2719.543069
2325	10	2873.19576
2356	10	2772.200527
2387	10	2865.26868
2418	10	2937.356415
2449	10	3004.640423
2480	10	3083.550697
2511	10	3179.954369
2542	10	3260.300551
2573	10	3346.641767
2604	10	3394.567264
2635	10	3481.293081
2666	10	3544.924966
2697	10	3711.534238
2728	10	3712.392864
2759	10	3795.263757
2790	10	3843.664953
2821	10	3934.413489
2852	10	4000.875587
2883	10	4072.464013
2914	10	4219.72197
2945	10	4260.149417
2976	10	4332.622646
3007	10	4390.121488
3038	10	4504.409455
3069	10	4602.290362
3100	10	4718.566564
